Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
FBNC,First Bancorp,16.3,321197710.3,n/a,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc
FNLC,"First Bancorp, Inc (ME)",16.74,179369401.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnlc
FRBA,First Bank,6.05,47716138.25,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/frba
BUSE,First Busey Corporation,5.52,479307269,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/buse
FBIZ,"First Business Financial Services, Inc.",44.3,174773246,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
FCVA,"First Capital Bancorp, Inc. (VA)",4.4,56100286,n/a,2007,Finance,Major Banks,http://www.nasdaq.com/symbol/fcva
FCAP,"First Capital, Inc.",23.23,63680979.75,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fcap
FCFS,"First Cash Financial Services, Inc.",56,1594342680,n/a,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
FCZA,First Citizens Banc Corp.,9.645,74342859.47,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcza
FCZAP,First Citizens Banc Corp.,31.25,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fczap
FCNCA,"First Citizens BancShares, Inc.",215.31,2071054187,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca
FCLF,First Clover Leaf Financial Corp.,9.08,63626129.64,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fclf
FCBC,"First Community Bancshares, Inc.",14.82,272723849.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc
FCCO,First Community Corporation,10.7499,71599343.45,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco
FBNK,"First Connecticut Bancorp, Inc.",14.57,234178321.1,n/a,2011,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
FDEF,First Defiance Financial Corp.,27.04,255963398.1,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
FFNM,"First Federal of Northern Michigan Bancorp, Inc.",5.34,15400821.66,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnm
FFBC,First Financial Bancorp.,15.84,914181523.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc
FFBCW,First Financial Bancorp.,5.26,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbcw
FFIN,"First Financial Bankshares, Inc.",28.06,1797327461,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin
THFF,First Financial Corporation Indiana,31.49,420557515.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
FFNW,"First Financial Northwest, Inc.",10.41,163759491.4,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ffnw
FFKY,First Financial Service Corporation,3.6,18539478,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffky
INBK,First Internet Bancorp,15.68,69770025.92,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk
FIBK,"First Interstate BancSystem, Inc.",27.03,1196212974,n/a,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
FRME,First Merchants Corporation,20.4,436620996,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
FMBH,"First Mid-Illinois Bancshares, Inc.",21.27,125137557,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbh
FMBI,"First Midwest Bancorp, Inc.",16.36,1231526158,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
NBCB,First NBC Bank Holding Company,33.07,613619538,n/a,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/nbcb
FNFG,First Niagara Financial Group Inc.,8.47,3010734554,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnfg
FSFG,"First Savings Financial Group, Inc.",24.96,54348203.52,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
FSGI,"First Security Group, Inc.",1.96,130599898,n/a,2005,Finance,Major Banks,http://www.nasdaq.com/symbol/fsgi
FSLR,"First Solar, Inc.",67.2,6732982771,n/a,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr
FSBK,First South Bancorp Inc,8.03,77071996.21,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbk
BICK,First Trust BICK Index Fund,25.3201,17724120.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
FTCS,First Trust Capital Strength ETF,35.372,77818470.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs
FV,First Trust Dorsey Wright Focus 5 ETF,20.39,509750040.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fv
IFV,First Trust Dorsey Wright International Focus 5 ETF,18.76,25326037.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifv
FTSM,First Trust Enhanced Short Maturity ETF,30,3000060,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsm
FMB,First Trust Exchange-Traded Fund III,50.35,20140100.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmb
TDIV,First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol,26.91,663466050,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
MDIV,First Trust Exchange-Traded Fund VI Multi-Asset Diversified In,21.4697,758953937.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
FTGC,First Trust Global Tactical Commodity Strategy Fund,29.55,270481019.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftgc
FTHI,First Trust High Income ETF,20.341,3051190.682,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fthi
HYLS,First Trust High Yield Long/Short ETF,50.76,187812101.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls
YDIV,First Trust International Multi-Asset Diversified Income Index,20.3074,13199850.61,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ydiv
SKYY,First Trust ISE Cloud Computing Index Fund,26.97,337125053.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy
CU,First Trust ISE Global Copper Index Fund,21.39,26737542.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cu
PLTM,First Trust ISE Global Platinum Index Fund,11.48,10906022.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pltm
FTLB,First Trust Low Beta Income ETF,20.4,2040040.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftlb
QABA,First Trust NASDAQ ABA Community Bank Index Fund,34.0547,88542288.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
FONE,First Trust NASDAQ CEA Smartphone Index Fund,37.18,11154074.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fone
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,35.6,12460071.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
QCLN,First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund,19.34,124743038.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
CARZ,First Trust NASDAQ Global Auto Index Fund,38.51,65467077.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
RDVY,First Trust NASDAQ Rising Dividend Achievers ETF,20.973,7340591.946,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rdvy
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,39.79,455595579.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,36.92,94146073.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,40.75,256725081.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec
AIRR,First Trust RBA American Industrial Renaissance ETF,18.5304,77827717.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/airr
QINC,First Trust RBA Quality Income ETF,20.0002,5000090,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qinc
FTSL,First Trust Senior Loan Fund ETF,49.02,200982098,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
FDIV,First Trust Strategic Income ETF,49.6536,19861539.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdiv
FUNC,First United Corporation,8.15,50761182.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
SVVC,"Firsthand Technology Value Fund, Inc.",23.5,213192752,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
FMER,FirstMerit Corporation,17.49,2892749560,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmer
FSRV,FirstService Corporation,51.5,1785427132,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsrv
FISV,"Fiserv, Inc.",64.01,15952522592,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
FIVE,"Five Below, Inc.",40.3,2188443624,n/a,2012,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
FPRX,"Five Prime Therapeutics, Inc.",12.01,258461853.5,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fprx
FIVN,"Five9, Inc.",5.99,290003070.6,n/a,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/fivn
FLML,Flamel Technologies S.A.,14.68,566373484,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flml
FLXN,"Flexion Therapeutics, Inc.",17.61,275143746.9,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flxn
MBSD,FlexShares Disciplined Duration MBS Index Fund,25.02,5004025.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbsd
FLXS,"Flexsteel Industries, Inc.",36.56,269474071.6,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
FLEX,Flextronics International Ltd.,10.51,6181549545,n/a,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/flex
FLIR,"FLIR Systems, Inc.",31.725,4496356110,n/a,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flir
FLDM,Fluidigm Corporation,25.21,711147856.4,n/a,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/fldm
FFIC,Flushing Financial Corporation,18.56,560412518.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffic
FOMX,Foamix Pharmaceuticals Ltd.,5.33,114465662.2,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/fomx
FONR,Fonar Corporation,11.34,72663703.56,n/a,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/fonr
FES,Forbes Energy Services Ltd,3.98,86731057.54,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/fes
FNRG,ForceField Energy Inc.,6.17,100208389.1,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/fnrg
FORM,"FormFactor, Inc.",7.36,415079925.4,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/form
FORTY,Formula Systems (1985) Ltd.,26.6019,391547566.9,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
FORR,"Forrester Research, Inc.",37.36,681595840,n/a,1996,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
FTNT,"Fortinet, Inc.",25.04,4100871538,n/a,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt
FWRD,Forward Air Corporation,45.68,1408416632,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/fwrd
FORD,"Forward Industries, Inc.",1.5,12293712,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/ford
FOSL,"Fossil Group, Inc.",96.06,5082415390,n/a,1993,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/fosl
FWLT,Foster Wheeler AG.,31.61,3163442125,n/a,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/fwlt
FMI,"Foundation Medicine, Inc.",19.52,551649898.6,n/a,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/fmi
FXCB,"Fox Chase Bancorp, Inc.",16.56,199811155,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fxcb
FOXF,Fox Factory Holding Corp.,15.64,576760252.6,n/a,2013,Consumer Non-Durables,Motor Vehicles,http://www.nasdaq.com/symbol/foxf
FRAN,Francesca&#39;s Holdings Corporation,14.01,592592626.3,n/a,2011,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fran
FELE,"Franklin Electric Co., Inc.",35.17,1672821800,n/a,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/fele
FRNK,Franklin Financial Corporation,18.94,223141136.5,n/a,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/frnk
FRED,"Fred&#39;s, Inc.",14.29,527047509.7,n/a,1992,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/fred
FREE,FreeSeas Inc.,0.233,8355888.406,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/free
RAIL,"Freightcar America, Inc.",35,422346330,n/a,2005,Capital Goods,Railroads,http://www.nasdaq.com/symbol/rail
FEIM,"Frequency Electronics, Inc.",10.56,90715859.52,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/feim
FTR,Frontier Communications Corporation,6.445,6458553835,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ftr
FSBW,"FS Bancorp, Inc.",17.1,55329187.5,n/a,2012,Finance,Banks,http://www.nasdaq.com/symbol/fsbw
FTD,"FTD Companies, Inc.",34.19,647847402.9,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ftd
FSYS,"Fuel Systems Solutions, Inc.",9.19,184769728.8,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/fsys
FTEK,"Fuel Tech, Inc.",4.27,97506837.75,n/a,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/ftek
FCEL,"FuelCell Energy, Inc.",2.08,590492793.3,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/fcel
FULL,Full Circle Capital Corporation,6.56,75066303.04,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/full
FULLL,Full Circle Capital Corporation,26.0101,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fulll
FLL,"Full House Resorts, Inc.",1.27,23973384.87,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/fll
FULT,Fulton Financial Corporation,11.245,2111721040,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fult
FSNN,"Fusion Telecommunications International, Inc.",3.97,25137623.15,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/fsnn
FFHL,"Fuwei Films (Holdings) Co., Ltd.",1.11,14499375,n/a,2006,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/ffhl
FXEN,"FX Energy, Inc.",3,162229248,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fxen
FXENP,"FX Energy, Inc.",24.755,19804000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fxenp
GK,"G&K Services, Inc.",55.39,1104802238,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/gk
WILC,"G. Willi-Food International,  Ltd.",7.08,91857654.6,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/wilc
GAIA,"Gaiam, Inc.",6.7,127523418.2,n/a,1999,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/gaia
GALT,Galectin Therapeutics Inc.,5.05,111319346.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galt
GALTU,Galectin Therapeutics Inc.,11.99,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galtu
GALTW,Galectin Therapeutics Inc.,2.35,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galtw
GALE,"Galena Biopharma, Inc.",2.12,250594949.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gale
GLMD,Galmed Pharmaceuticals Ltd.,8.79,97572981.87,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/glmd
GLPI,"Gaming and Leisure Properties, Inc.",31.41,3528546537,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/glpi
GPIC,Gaming Partners International Corporation,8.12,64278683.28,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/gpic
GRMN,Garmin Ltd.,50.75,9775277225,n/a,2000,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/grmn
GGAC,Garnero Group Acquisition Company,9.5,176726723.5,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/ggac
GGACR,Garnero Group Acquisition Company,0.28,0,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/ggacr
GGACU,Garnero Group Acquisition Company,10,130640000,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/ggacu
GGACW,Garnero Group Acquisition Company,0.12,0,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/ggacw
GARS,Garrison Capital Inc.,14.61,244845761.2,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/gars
GKNT,"Geeknet, Inc.",9.77,65604348.29,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gknt
GENC,Gencor Industries Inc.,9.82,93465483.4,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/genc
GNCMA,"General Communication, Inc.",11.03,458726670,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/gncma
GFN,General Finance Corporation,8.31,213344782.3,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gfn
GFNCP,General Finance Corporation,106,0,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gfncp
GFNSL,General Finance Corporation,25.51,0,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gfnsl
GENE,Genetic Technologies Ltd,0.56,10852961.28,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gene
GNMK,"GenMark Diagnostics, Inc.",8.85,369298110,n/a,2010,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gnmk
GNCA,"Genocea Biosciences, Inc.",9,156678966,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gnca
GHDX,"Genomic Health, Inc.",29.07,916499919.2,n/a,2005,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ghdx
GNTX,Gentex Corporation,27.665,4044818509,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/gntx
THRM,Gentherm Inc,47.53,1685737289,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/thrm
GTIV,"Gentiva Health Services, Inc.",17.01,627593917.9,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/gtiv
GNVC,"GenVec, Inc.",2.08,35921520.96,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gnvc
GMETP,"GeoMet, Inc.",3.44,20641964.24,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gmetp
GTWN,"Georgetown Bancorp, Inc.",16.03,29288140.49,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gtwn
GEOS,Geospace Technologies Corporation,38.26,502407976.2,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/geos
GABC,"German American Bancorp, Inc.",26.11,344923413.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gabc
GERN,Geron Corporation,2.12,332593037,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gern
GEVO,"Gevo, Inc.",0.3501,24327781.71,n/a,2011,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gevo
ROCK,"Gibraltar Industries, Inc.",14.67,452896421,n/a,1993,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/rock
GIGM,GigaMedia Limited,0.872,44334729.76,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/gigm
GIGA,Giga-tronics Incorporated,1.84,9919894.48,n/a,1983,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/giga
GIII,"G-III Apparel Group, LTD.",83.6,1871405479,n/a,1989,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/giii
GILT,Gilat Satellite Networks Ltd.,4.88,207200217.7,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/gilt
GILD,"Gilead Sciences, Inc.",107.34,1.62263E+11,n/a,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gild
GBCI,"Glacier Bancorp, Inc.",26.21,1951806961,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gbci
GLAD,Gladstone Capital Corporation,8.24,173041318.4,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/glad
GLADO,Gladstone Capital Corporation,25.71,56562000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/glado
GOOD,Gladstone Commercial Corporation,17.05,302057083.9,n/a,2003,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/good
GOODN,Gladstone Commercial Corporation,26.25,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodn
GOODO,Gladstone Commercial Corporation,25.48,29302000,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodo
GOODP,Gladstone Commercial Corporation,25.1001,25100100,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodp
GAIN,Gladstone Investment Corporation,7.25,191950695.5,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/gain
